Primary Key,Review Text,Score,Date,Apartment Complex,Confirmed Tenant
045e14b4-fb01-44e0-a969-c4416848f1b3,"I would not recommend this place to anyone! There are lots of problems with maintenance, the office never answers and they don’t complete work ………………………………………………………………………………………….they just don’t care about there residents",1.0,6/13/2024,The Reserves at Alafaya,Yes
de643f89-d510-4975-b450-50248eb32bc6,"This apartment community is one of the best I have lived in! They are consistent, friendly and always willing to help. The girls in the office are wonderful and always make you feel welcome. I would definitely recommend this place!",5.0,12/3/2023,The Reserves at Alafaya,Yes
c1a84895-e21b-430f-bb88-c0ebbd3d20da,"The maintenance team is amazing! Cesar is so helpful and shows a true concern for the residents needs. The work order is always responded to right away and the job gets taken care of 100% each time. This is a wonderful community, it is kept clean and the buildings, surroundings, and amenities are kept up to date and well maintained. My daughter and I love it here, we feel safe and enjoy living in such a beautiful community. The girls in the office really feel like family and are always willing to help with whatever is needed. Thank you!",5.0,11/3/2023,The Reserves at Alafaya,Yes
76f76c65-cd26-44ff-80c2-eaea8e9507d6,"I’ve only been living here for a little over a month and I absolutely love it. Such a positive and peaceful living space, I like that it’s in a quiet area but super close to everything. I love the community as well, the people here are very friendly.",5.0,10/31/2023,The Reserves at Alafaya,Yes
d4afc20d-15d1-4b10-8ada-9d995e46e3af,"This place is hell on earth literally This place is so bad I don't have enough space to write. In a nutshell, they will treat you like dirt, threaten to evict you, be rude to your guests, never complete maintenance requests and overcharge you to boot. Please for God Sake, don't move here. It was the worst experience I have ever had at an apartment complex and I have lived at different ones in the area.",1.3,12/14/2020,The Reserves at Alafaya,Yes
2e750d18-354f-4dc6-909d-5d2e19e4f1d3,A nice neighborhood nice Management,5.0,7/7/2023,The Reserves at Alafaya,Yes
90d5d7e6-0316-4a2a-831f-b7aedb4806e0,"I am very satisfied living in this community. However, the rental increase will more than likely cause me to leave. This may be my final year for my lease due to the increase of rent. It's too bad this company doesn't offer a discount for long-term residents.",4.8,6/15/2023,The Reserves at Alafaya,Yes
b9ca624d-fc88-4bf3-8f23-b8320318200a,Nice neighborhood nice Management ujkkkkkkkkkkkkkkkk’kk’kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5.0,7/7/2023,The Reserves at Alafaya,Yes
7e84d4eb-bc8d-4929-b550-bb3858f73285,The apartment complex just recent change management and just like the last owners these owners are just as worse. They do not fix service requests. They have an excuse for any and everything wrong with the grounds. There's trash left all through out the complex. The office staff are extremely rude. I now live in one of the new apartments complex's in the area. If you can try your luck elsewhere. Also notice how they're replying very nasty to all the honest comments on the apartment complex. Please do not let the representative they give you when you first meet them dupe you. Every comment written before mines is truthful. So truthful that they actually ask (encourage) residents to leave a positive review.,1.3,12/14/2020,The Reserves at Alafaya,Yes
2a7b83a9-f1dc-4455-a70e-328d6719c5de,Nice neighborhood nice Management,5.0,7/7/2023,The Reserves at Alafaya,Yes
c86aec12-2e77-4afb-b029-5210474a88d4,"A great community with excellent staff and management team The apartment complex is clean, safe and well maintained. I would definitely recommend it to anyone looking for a comfortable place to live.",5.0,6/15/2023,The Reserves at Alafaya,Yes
d51a52f4-d9cf-4d4a-8b80-5dae188a6cc1,"I have been living in this apartment complex for over 5 years and I can honestly say that it's one of the best places I've ever lived. The staff is friendly, the community is great, and the apartments are well maintained.",5.0,6/15/2023,The Reserves at Alafaya,Yes
b6dde3c9-da58-480b-869e-e7f6c484de67,"Hello I have lived at The Reserves of Alafaya since July 2019. I was tricked into a 2nd floor apartment by previous mgmt instead of 1st floor apartment. Plus the day I moved in (& so excited to move in) the assistant manager Daniel made me cry. He was so cold & rude. And as his manager (Joy) stood listening in her office! All went down hill on this property__until July 25, 2020 when the the new management company called Greystar took over!! Kandy at the front office is so professional & friendly plus she listens to the residents & responds promptly to emails. Last week the breezeways were cleaned....so nice & clean!! If you contact the office, they will respond to you professionally and respectfully. As it should be since you are paying rent for a safe haven living space. I am just grateful Greystar has taken over this property--they are doing an awesome job! Thank you Greystar!!",5.0,7/28/2020,The Reserves at Alafaya,Yes
8ce3adb8-6ad7-4f06-bca0-1ad959de5e40,RUN! Wolves in sheep clothing! Joy and Daniel is every bit of the replies you read! Cannot see how they got these positions must be good friends with the company. They charge you for things they don't fix during your stay after you move out despite your efforts and prior documentations. I wouldn't recommend this place to absolutely no one.,1.0,8/6/2020,The Reserves at Alafaya,Yes
069b37c9-e5d4-422d-aaa1-dbc877395d6f,I will definitely be leasing an apartment here when my lease is up. I felt very at home here.,5.0,2/19/2019,The Reserves at Alafaya,Yes
a95f32d5-d578-4b52-9e54-7a6c7011452d,The community is great and the staff is friendly and helpful. The apartments are nice and clean. I love living here!,5.0,12/10/2020,The Reserves at Alafaya,Yes
36d87380-e5d4-4f9d-a444-2d2bebd16fd9,I have been living here for a few months now and I am very happy with my decision to move here. The apartment complex is well-maintained and the staff is friendly and responsive.,4.0,11/20/2020,The Reserves at Alafaya,Yes
4e123df0-c98a-440f-951b-bd46657879ce,"My experience living at Pine Harbour for approximately 2 months has been good so far. When I have experienced any problems with the apartment, I have reported them and they have quickly attended to me and solved the problem.",4.7,2/5/2025,Pine Harbour,Yes
c8b605cb-58d2-4ff8-8885-5aef125af763,"So far the staff has more than exceeded any and all expectations. The rent increases have not been astronomical. They have early renewal benefits. They listen and actually care about their tenants. Coming from a place that charged double and coming here to have far more compassion and understanding between landlords, staff, and us (tenants) it is truly a breath of fresh air. I do not take surveys lightly as i understand these give considerable feedback to the people that read them and the people that run the business. Everyone is winning at this complex. It is peaceful, they allow BIG dogs SPECIFICALLY. They are stern but very fair which is absolutely admirable. I would give this place 4.5 stars out of 5. The 0.5 stars would be given if the gym was kept up more frequently in regard to fixing the equipment. I believe it needs a makeover. That is my ONLY complaint. Renewing at the cost provided for my with a small increase in rent was more than reasonable and for me a no brainer. I love this place!",4.5,12/5/2024,Pine Harbour,Yes
59131563-9b3b-4f4f-bcac-8ebe05a1e6ca,"I really love the community so far. Any problems I've had, maintenance has come and fixed within 24 hours. Office team is attentive, communitative, and informative with any questions asked. I've only been here for a few weeks but so far it's great.",4.5,8/21/2024,Pine Harbour,Yes
248146bb-c8af-4e44-8058-3e5dbd01af29,"It has been a wonderful experience living at pine harbor. I haven't really had any complaints, outside that our valet trash has skipped us on a pretty consistent basis. That aside, I love the community and would love the opportunity to re-up our lease this December.",5.0,8/7/2024,Pine Harbour,Yes
fd3a6e5d-7a2f-48f7-8829-37f8084fb7de,"Well, on the beginning, it took maintenance a very long time to fix the things that were not completed when move-in date but it got fixed and I really love it here. It's so quiet peaceful I live by the lake. It's beautiful. Everybody in the office is very nice. It's a nice place to live.",4.8,7/3/2024,Pine Harbour Apartments,Yes
70718a26-6ed1-4c7c-b638-86400f5b7207,"The apartment did not meet expectations. The apartment had not been cleaned or even fixed from previous tenant. I was not offered a walk through prior to move in date. The apartment is still dirty and I am having to clean myself. The apartment is on third floor and has a bad mold/mildew smell even after I had requested an air duct cleaning. Overall, if I had seen the apartment prior to move in, I would NOT have accepted. I am highly disappointed.",2.7,6/18/2024,Pine Harbour Apartments,Yes
7de438cd-f151-4e10-ad36-2e1c5e548393,I have only been here 5 days so I cannot comment on this I will evaluate this and get back to you. I'm not sure what else you want me to say! Please change the dishwasher for one that I can use! This soon,2.2,5/29/2024,Pine Harbour Apartments,Yes
fc668d2a-9bb2-4e62-a099-e2223c7de2b9,Move in process is easy. Quiet gated community with valet trash. Pest control management can be better but overall I am happy with choosing to move into this neighborhood and happy with the communication with the office staff and maintenance turn around time.,4.8,5/26/2024,Pine Harbour Apartments,Yes
bc53a91f-fda3-45fe-9a82-0425a564e67c,"Marilyn and Diana were wonderful during the move-in period, tour was brief, and would have love a more detailed one; however, they were great and made me feel at home. If you have any questions or need assistance in the future, please don't hesitate to reach out to our team.",4.0,4/16/2024,Pine Harbour Apartments,Yes
30eeeadc-a817-4ade-881f-1bba15b3f2f1,"Apartment complex is very clean, control access is on point, staff is friendly.",4.0,4/16/2024,Pine Harbour Apartments,Yes
f6fe99a7-7331-4e9b-96b6-be4e3ff4e443,"Please don't live here. We moved into a renovated unit, expecting a decent unit but instead we've had nothing but issues since move-in. Want roaches? Go ahead and sign a lease here. We've seen roaches every day. We've called pest control multiple times but it's literally just a maintenance guy with a can of Raid.",1.2,4/7/2024,Pine Harbour Apartments,Yes
fea68748-2b32-48a4-95bc-7b352a41667a,Management likes to set down rules that have not been previously enforced with less then 24hrs notice... On the weekend. For ex-license expiration without actually running the plate which would have shown it was not expired. Didn't ask for proof when signing the lease. And they like to accuse tenants of throwing a rager with no proof. Only having word of mouth. Should have just advised all tenants to call the cops if there are issues. Save everyone the headache. Unprofessional.,3.2,8/24/2023,Pine Harbour Apartments,Yes
7dd5272b-689e-4272-acb4-03f16613cfe4,So far I am enjoying my time with the community. They made the move in process easy and helpful. I was able to move in and unpack my stuff easily and Marilyn was helpful during the process. I look forward to my time at Pine Harbour.,4.0,8/23/2023,Pine Harbour Apartments,Yes
4da5aa0d-2b6c-425b-bdc9-63b1502ce95e,"Not to bad, ill will prefer the front of my apartment looks at lot better, like the rest of the first floor. But the admin said am in a very bad spot. I'm still waiting for some gardens to make it looks good.",4.2,8/13/2023,Pine Harbour Apartments,Yes
f6b61f5c-64c8-4509-aafb-f89fc711e95f,"Bueno en primer lugar lo que me mantuvo en el complejo era por la area de rack quetbool que habia, y eso seria una de mi estancia por aqui. I segundo la atencion de la oficina y el equipo dema tenimiento.",4.8,8/2/2023,Pine Harbour Apartments,Yes
c087a2f6-9318-42fd-b675-8da4b058fd6d,We're glad to hear that you enjoyed the basketball court area and found our office staff and maintenance team to be attentive.,4.8,8/4/2023,Pine Harbour Apartments,Yes
1729aaf5-15ff-48cf-97de-413f9b35791f,We're thrilled to hear that you love living here and appreciate the peaceful atmosphere we strive to maintain. We truly value your feedback and are grateful to have you as part of our community.,4.8,8/8/2023,Pine Harbour Apartments,Yes
a2b33b3c-8171-4c56-b304-e5c419e0de0b,"Pine Harbour is a great place to live! The staff is friendly, the apartments are nice, and the location is convenient.",5.0,8/10/2023,Pine Harbour Apartments,Yes
b51817da-bbef-49f8-8973-bcacff4adcce,"I've been living at Pine Harbour for a few months now and I have to say it's been a great experience. The apartment is spacious, the amenities are top-notch, and the staff is always helpful.",4.5,8/12/2023,Pine Harbour Apartments,Yes
16919d04-7042-4228-b27f-e56d8b39d240,"The only downside is that the parking can be a bit of a challenge at times, but overall I'm very happy with my decision to move to Pine Harbour.",4.2,8/15/2023,Pine Harbour Apartments,Yes
f15d339b-9d4c-44a3-965c-792e98d94b44,"I would definitely recommend Pine Harbour to anyone looking for a comfortable and convenient place to live. The apartments are well-maintained, the staff is friendly, and the location is great.",5.0,8/18/2023,Pine Harbour Apartments,Yes
1f45e7d9-0782-410b-8f77-808e5bbab50d,One thing that could be improved is the gym equipment. Some of the machines are outdated and could be replaced with newer models.,4.0,8/20/2023,Pine Harbour Apartments,Yes
1e4c5cc9-cae3-456b-ae5f-8737e2f930b9,"Overall, I'm very satisfied with my experience at Pine Harbour. The apartment is nice, the staff is helpful, and the amenities are great.",4.5,8/22/2023,Pine Harbour Apartments,Yes
f0fc58b6-6e84-41f7-bc11-66b583571a46,"I've been living at Pine Harbour for a year now and I have to say it's been a great experience. The apartment is spacious, the amenities are top-notch, and the staff is always helpful.",5.0,8/25/2023,Pine Harbour Apartments,Yes
9de7827f-085f-4be4-af2b-8f7d68860943,The only thing that could be improved is the noise level in the hallways. Sometimes it can get a bit loud with people talking or playing music.,4.2,8/28/2023,Pine Harbour Apartments,Yes
211a0b53-887d-4114-b804-a88a884ffe2b,"I would definitely recommend Pine Harbour to anyone looking for a comfortable and convenient place to live. The apartments are well-maintained, the staff is friendly, and the location is great.",5.0,9/1/2023,Pine Harbour Apartments,Yes
ea76c689-00f6-4b0f-a344-f92cc4a58195,Hhenjdjdjdjjdjjdjjdjdudjdjshjdjhdhhdyydydhdhudhydydhdhdhhdy,3.8,8/10/2024,Cortland Jubilee Park,Yes
9b1eb125-9cd0-45f0-a09e-256f9c2cb215,"I've been living at Cortland Jubilee for a little less than 2 month and so far my experience has been great. The community is clean, it's quiet, responsibility and commitment are excellent thanks to all the staff of Cortland I love the apartment I hope to stay here for a long time.",5.0,8/6/2024,Cortland Jubilee Park,Yes
d71fa743-fcbf-4d5a-a75f-d30481ab82e0,Mi experiencia en esta comunidad a sido de mi agrado en cuanto a seguridad tranquilidad responsabilidad y compromiso son excelentes gracias a todo el personal dé Cortland encanta el apartamento espero quedarme aquí por buen tiempo.,5.0,3/23/2024,Cortland Jubilee Park,Yes
707e4674-feb7-485c-bd04-059effecb7b2,Beautiful Community. Well kept and friendly management staff. I enjoy walks along the scenic walking path with pup. Very pet friendly community. Reasonable rent prices and modern apartments. Family friendly amenities. Great location near highways and plazas. Mins away from the airport.,5.0,3/15/2024,Cortland Jubilee Park,Yes
a8ea7050-2456-4ceb-a41a-f2cc05e3a52e,We fell very welcoming by the management team and now we exploring and enjoying the community. We are looking forward for a great experience. Hopefully we have the gate issues resolved so we can feel more safe with gates and doors closed at all times.,3.8,3/4/2024,Cortland Jubilee Park,Yes
3003a5da-3c33-4c3c-ba5e-314a974e91ba,"The rent is ok and the community is amazing. Good people and great lifestyle. They have a good price and the apartments are in excellent condition. El personal de mantenimiento es agradable y respetuoso, siempre pendientes de que hace falta. La administración comunica de forma eficiente y las actividades que realizan son realmente buenas para la comunidad",5.0,1/3/2024,Cortland Jubilee Park,Yes
6eb5a13a-4ad2-4576-8cc5-33e25d60adf5,"It's a welcoming, family feel. I have enjoyed this leasing partnership immensely. Timely maintenance response time when needed. A responsive and professional leasing office. The community events here are the best!",5.0,11/2/2023,Cortland Jubilee Park,Yes
b020e7f0-f9e6-43e1-8f04-88a3af9f5af0,Beautiful grounds.. apartments clean and well maintained. Staff is professional and caring. Nice walking path and safe area to venture out if you're looking for additional steps. Having an apartment with a garage attached makes life easy,4.8,10/29/2023,Cortland Jubilee Park,Yes
a5276f54-bbba-4601-98fe-b93a04233ccf,"This community is Amazing and you won’t regret living here. It’s very quite, clean, a lot of stores and restaurants near by. The maintenance team is great always willing to help in a timely manner and the upkeep of the community is impecable.",5.0,10/18/2023,Cortland Jubilee Park,Yes
e2300543-f26b-4703-9712-eaf1d3897c32,We have a lovely move in and the community is so peaceful and quiet. All the residence are very nice and respectful. We feel saf.,5.0,10/17/2023,Cortland Jubilee Park,Yes
8652d41f-4609-427d-9b45-9248770af6a4,e walking outside at night & haven’t had any major issues. Our concerns are heard and action is taken immediately.,4.7,10/18/2023,Cortland Jubilee Park,Yes
e24c245f-24f2-4010-8c1d-aa5f11b67821,"The community has been good so far. The clothes dryer did not work when I moved in. It took quite some time (a full month) before it was replaced. When I reached out about receiving a credit, I was only offered $30 after having gone an entire month without being able to wash and dry my clothes. This was a big inconvenience. Overall, the community is still a very nice place and I enjoy living here.",4.5,9/29/2023,Cortland Jubilee Park,Yes
70e580be-057f-4801-b3d9-b1b5e85753c3,I have only been there a little under two months. I would really prefer that Amazon and other delivery services use the package lockers rather than drop it outside my door. There are too many people in a small area that could easily walk off with it and no one would know.,4.5,7/25/2023,Cortland Jubilee Park,Yes
a3baba94-4dd1-4336-b110-0ef7337076bf,This place is amazing. The staff is friendly and has great customers skills. The property is well kept and clean. I love coming home when I’m away. I would highly recommend this to my friends and loved ones.,5.0,6/6/2023,Cortland Jubilee Park,Yes
b71e4a80-d792-4b3e-88ba-cfbfacea86b1,"Living here is a pleasure! I enjoy the staff, the events, food trucks, and community. Everyone is attentive and caring. The property is beautiful and well maintained and clean We are close to everything!!",5.0,4/26/2023,Cortland Jubilee Park,Yes
1ccdcda7-ecc2-4596-b391-eac7364d193c,Maintenance is pretty quick here and staff if great. I just don't like the fact that the gates are always .. always broke. Cars sneak behind you at night. This is not safe there's no security on the premises. We were told there was but on new years someone set the trash on fire burned for about 45 mins i did not see security in site!! i also do not like the fact they charge you 40.00 for a valet trash fee and they leave trash on the ground or rarely come pick up my trash its a waste. They told me their was security on site i never seen them especially with cars sneaking in the gate.,3.3,1/20/2022,Cortland Jubilee Park,Yes
6e46d2e3-9c42-4947-95d3-15ac667adc67,The staff in this community are so rude and don’t take care of the residents. I lived here for 2 years and they all the time after I made a suggestion they never take in consideration and after I vacant the unit they don’t want to inspect it with me and now they are trying to charge me for some damages that I did not make. The management is very unprofessional and they do not care about their residents.,1.0,12/15/2020,Cortland Jubilee Park,Yes
f4b46ae3-598c-46bc-859f-1b7a0ec2821a,"Living at Cortland Jubilee Park has been an amazing experience! The staff is super friendly, the amenities are top-notch, and the location is perfect for me. I love that it's close to everything I need but still feels like a quiet little oasis.",5.0,8/20/2021,Cortland Jubilee Park,Yes
12f96bd4-a59d-406e-a080-2bf4f2c08b0d,"I've been living at Cortland Jubilee Park for about 6 months now and overall it's been okay. The apartment itself is nice, but there have been some issues with maintenance and the staff can be a bit slow to respond to requests.",3.0,5/10/2021,Cortland Jubilee Park,Yes
ae7f7a61-e1d8-4691-9dd9-00cfdf17d9a9,"I would not recommend Cortland Jubilee Park to anyone! The apartments are small and overpriced, the parking is a nightmare, and the staff is completely unhelpful. I've had nothing but problems since I moved in and I'm counting down the days until my lease is up.",1.0,2/15/2020,Cortland Jubilee Park,Yes
3b06c58a-78a3-4baa-b776-6a6bfb456cc9,"I've been living at Cortland Jubilee Park for a few years now and I have to say that it's a great place to live! The staff is friendly, the amenities are amazing, and the location is perfect. I love that it's close to everything I need but still feels like a quiet little community.",5.0,11/20/2022,Cortland Jubilee Park,Yes
848802a2-1a68-46b2-9a2f-8fb781013886,"I recently moved into Cortland Jubilee Park and so far it's been a great experience! The apartment is beautiful, the staff is friendly, and the amenities are top-notch. I'm loving the pool and gym and the location is perfect for me.",5.0,6/15/2022,Cortland Jubilee Park,Yes
c251b08b-c214-4fcf-9a49-5b4d3ab42c13,"I would definitely recommend Cortland Jubilee Park to anyone looking for a great place to live! The apartments are nice, the staff is friendly, and the amenities are amazing. I love that it's close to everything I need but still feels like a quiet little community.",5.0,9/10/2021,Cortland Jubilee Park,Yes
7011d3b1-d03f-49ba-bfc9-9206a60b808f,"I've been living at Cortland Jubilee Park for about a year now and overall it's been okay. The apartment itself is nice, but there have been some issues with maintenance and the staff can be a bit slow to respond to requests.",3.0,4/20/2021,Cortland Jubilee Park,Yes
dac20e96-6c76-4772-8377-96098e9c7f1f,"I recently moved out of Cortland Jubilee Park and I have to say that it was a great experience! The staff is friendly, the amenities are amazing, and the location is perfect. I loved living there and I would definitely recommend it to anyone!",5.0,7/20/2022,Cortland Jubilee Park,Yes
190ed6c2-bc1a-45ee-a781-9ff032a8724a,"Excelente lugar, tranquilo, buen mantenimiento solo tiene problemas NO tiene parque para perros y el estacionamiento es horrible, siendo impedido hay que estacionarse bien lejos imagina uno que no es impedido.",4.3,2/12/2025,Wentworth Apartments,Yes
80d8c024-5986-465d-9fa6-5b36b8fe099c,Mi experiencia aqu? es muy positiva son apartamentos acogedores el lugar es tranquilo y nos sentimos muy bien gracias a pesar de que llevo unos meses pero me gusta mucho el lugar y la atenci?n que brindan por parte del complejo.,5.0,2/11/2025,Wentworth Apartments,Yes
3310fa87-b122-4f52-a92d-1f5e592b1676,So far so good. Don't have any complaints about anything. I love living here people in the office are great. Neighbours are good everything look good. I will recommend this apartment complex to a friend.,4.8,2/6/2025,Wentworth Apartments,Yes
cc1843f4-ad87-4b2b-9655-3f7c83ca488e,"Very nice place to live, prices are very competitive compared to other apartments nearby, maintenance staff is top notch, office staff is great. Apartment is close to shopping centers, A schools and highways.",4.7,1/6/2025,Wentworth Apartments,Yes
9a67be37-01ad-4c91-bddc-2768110fcd20,My time was and currently is a complete disaster. No help from the front office nor maintenance with work orders. And since I am a young renter the property manager had always tries to belittle people.,1.3,1/6/2025,Wentworth Apartments,Yes
26749458-cb37-44b4-91a2-9e5e011152f5,I love my apartment!!!! Most neighbors are respectful. Maintenance is very quick and fixes the problem correctly. The front office has wonderful people up there. Grounds are kept very clean. Thanks to guys on the golf carts. It's a place you can be proud to call home.,4.7,1/5/2025,Wentworth Apartments,Yes
6778b51a-a981-401d-bebf-743d931c8954,It has been great until last year. Neighbors stomp all day and night. Bangs all day everyday. People stomp on stairs at all hours of the day. It's Just hard to sleep and enjoy my home. Mold in bathroom.,3.8,1/4/2025,Wentworth Apartments,Yes
e913c552-88f2-466c-824e-910d80acb902,"I've had a good experience living in this community, never had any issues with my neighbors and it's always quiet. The office staff are always ready to help and answer any questions you may have.Maintenance crew are on top of there repairs",4.0,12/10/2024,Wentworth Apartments,Yes
07e2204c-9d94-4557-b705-c4a1bd172967,Es muy tranquilo y agradable no he tenido ning?n tipo de problemas los encargados son muy amables y hay muchas familias que est?n felices eso me deja muy tranquilo todos son buenos vecinos y me es un placer vivir aqu?,5.0,12/8/2024,Wentworth Apartments,Yes
656f5626-26de-43bf-aa8c-2a76872e3769,"The leasing team made a great impact on me and certainly affirmed my decision to get on the waiting list for this place. Upon moving in, I did notice some pest here and there and how the trash compactor is often littered with a handful of bags at any time of day. The maintenance team certainly has their work cut out for them, but I am satisfied with the work they do.",3.0,11/13/2024,Wentworth Apartments,Yes
f1ca8a7d-ec19-4b80-ae49-4d0ae082379f,"Mi experiencia ha sido muy buena, el personal de mantenimiento muy respetuoso y dispuesto ayudar en todo, y el personal de la oficina es muy amable. Un lugar perfecto para su familia, seguro y confiable.",5.0,10/6/2024,Wentworth Apartments,Yes
9a93b42e-b5eb-4e8b-b95a-2acc626353a5,"Excellent place for living, very quiet, the office staff always willing to help us, good for you guys, my neighbors very respectful all of them, my only concern is about the schedule of the laundry and gym ( office hours).",4.8,10/6/2024,Wentworth Apartments,Yes
5f01fc4a-b929-4639-a419-90b97996a8b4,"Dear Wentworth Apartments Team,I wanted to take a moment to thank you for all the hard work you put into making Wentworth Apartments such a wonderful place to live. The well-maintained grounds and the quick responses to maintenance requests really make a difference in our daily lives. It's clear that you care about the residents here.Living here has been such a positive experience for me, and I truly feel at home. Thank you once again for all that you do. I'm grateful to be a part of this community.Sincerely Augustine Rodriguez...",4.5,8/11/2024,Wentworth Apartments,Yes
8dd3523c-caa3-44df-8199-528e5f4fb961,"Es una Muy Linda Experiencia Gracias a ustedes tengo un lugar muy tranquilo para Vivir y con mucha SEGURIDAD, adem?s de hn Maravilloso Equipo donde est?n todos los d?as enfocados en la limpieza. ?rea recreativas limpias y seguras.",4.0,7/11/2023,Wentworth Apartments,Yes
b972a5a3-40af-43c0-83de-39b82b42ca3e,Me gusta la seguridad y limpieza. Hasta ahora buenos vecinos. Excelente personal de oficina y limpieza. ?rea recreativas limpias y seguras. Realizan actividades sociales para la comunidad. Notifican inspecciones con tiempo.,4.7,7/5/2024,Wentworth Apartments,Yes
f902dabb-585c-4b36-a901-8b0885b141f8,Me gusta la seguridad y limpieza. Hasta ahora buenos vecinos. Excelente personal de oficina y limpieza. ?rea recreativas limpias y seguras. Realizan actividades sociales para la comunidad. Notifican inspecciones con tiempo.,4.7,7/5/2024,Wentworth Apartments,Yes
28e553b1-c6b5-45e8-89ad-a809a86fe5d1,"Excellent place for living, very quiet, the office staff always willing to help us, good for you guys, my neighbors very respectful all of them, my only concern is about the schedule of the laundry and gym ( office hours).",4.8,10/6/2024,Wentworth Apartments,Yes
e4e249e2-3cd2-45eb-8a66-0011424098a3,"Dear Wentworth Apartments Team,I wanted to take a moment to thank you for all the hard work you put into making Wentworth Apartments such a wonderful place to live. The well-maintained grounds and the quick responses to maintenance requests really make a difference in our daily lives. It's clear that you care about the residents here.Living here has been such a positive experience for me, and I truly feel at home. Thank you once again for all that you do. I'm grateful to be a part of this community.Sincerely Augustine Rodriguez...",4.5,8/11/2024,Wentworth Apartments,Yes
5338ef28-2520-4705-86cb-4e438e804ecf,"Es una Muy Linda Experiencia Gracias a ustedes tengo un lugar muy tranquilo para Vivir y con mucha SEGURIDAD, adem?s de hn Maravilloso Equipo donde est?n todos los d?as enfocados en la limpieza. ?rea recreativas limpias y seguras.",4.0,7/11/2023,Wentworth Apartments,Yes
2c9c09dd-6a35-4d33-b087-15c722352290,Me gusta la seguridad y limpieza. Hasta ahora buenos vecinos. Excelente personal de oficina y limpieza. ?rea recreativas limpias y seguras. Realizan actividades sociales para la comunidad. Notifican inspecciones con tiempo.,4.7,7/5/2024,Wentworth Apartments,Yes
3bc53b68-2c95-4a01-a451-0144db4d0dd9,"En mi experiencia no a sido la mejor en estos dos ?ltimos a?os, si se rompe las cosas las tienes que pagar, no arreglan bien las cosas. No le dan el mantenimiento que deber?a tener los apartamentos, hay demasiadas cucarachas, nunca hay parking, encima de eso las peleas que se est?n formando en el parking lot entre j?venes btw que muchos de ellos no son residentes, en fin da pena decir que los apartamentos son muy bonitos pero no est?n como cuando yo me mud? al principio.",2.3,6/13/2024,Wentworth Apartments,Yes
e9f3390f-e4b7-409e-aa86-337a47e5a901,"It was better before, I seeing teens selling drugs, smoking weed, saw bullet shells on the parking lot and someone entered in my car took my documents smoke inside and left a pack of Newport . Hope staff pay attention to those who are making complex looks bad.",3.0,3/13/2024,Wentworth Apartments,Yes
ac1300c3-2593-465d-bfe9-cdf7e7b3842a,"I'm very please in this complex . They always comply with me every time I need something, no arreglan bien las cosas. No le dan el mantenimiento que deber?a tener los apartamentos, hay demasiadas cucarachas, nunca hay parking, encima de eso las peleas que se est?n formando en el parking lot entre j?venes btw que muchos de ellos no son residentes, en fin da pena decir que los apartamentos son muy bonitos pero no est?n como cuando yo me mud? al principio.",4.0,3/13/2024,Wentworth Apartments,Yes
04a6f522-029f-4e33-a961-d13730112cd4,"Me encanta vivir en este complejo. El personal es amable y siempre están dispuestos a ayudar. Las instalaciones son limpias y bien mantenidas. La ubicación es excelente, cerca de tiendas y restaurantes.",5.0,3/13/2024,Wentworth Apartments,Yes
4f11dd53-80f6-4c1b-8af1-e5591b577668,"Me gustaría dar una calificación más alta, pero he tenido algunos problemas con el mantenimiento. A veces tardan demasiado en arreglar las cosas. Sin embargo, el personal es amable y la ubicación es buena.",4.0,3/13/2024,Wentworth Apartments,Yes
4d660ff9-b017-41e3-9918-e7f6259055cf,"No me gusta vivir en este complejo. Hay mucho ruido y las instalaciones no están bien mantenidas. El personal es amable, pero no siempre están dispuestos a ayudar.",2.0,3/13/2024,Wentworth Apartments,Yes
3012c5f9-c5e6-4d88-bbad-7bf82ad5c2aa,"Me encanta la piscina y el gimnasio. El personal es amable y siempre están dispuestos a ayudar. La ubicación es excelente, cerca de tiendas y restaurantes.",5.0,3/13/2024,Wentworth Apartments,Yes
1c2461a9-fafc-4304-867d-4ea3e15f8822,"No me gusta la seguridad en este complejo. Hay muchas personas desconocidas merodeando por el área. El personal es amable, pero no siempre están dispuestos a ayudar.",2.0,3/13/2024,Wentworth Apartments,Yes
8d0c7672-ce29-43c8-8e93-945567b98be6,"Me gustaría dar una calificación más alta, pero he tenido algunos problemas con la limpieza. A veces las instalaciones no están limpias. Sin embargo, el personal es amable y la ubicación es buena.",4.0,3/13/2024,Wentworth Apartments,Yes
02b87f63-e393-4102-b4c4-993a6293591c,"Me encanta vivir en este complejo. El personal es amable y siempre están dispuestos a ayudar. Las instalaciones son limpias y bien mantenidas. La ubicación es excelente, cerca de tiendas y restaurantes.",5.0,3/13/2024,Wentworth Apartments,Yes
4ee95be6-a93f-467a-b1b8-97d1e7aec5a2,Windrift Apartments has 247 reviews with an average score of 3.2,3.2,No Date Provided,Windrift Apartments,Yes
bc028f17-0ea2-418c-857e-3bf372f9e465,Valencia Park Apartments has 65 reviews with an average score of 2.4,2.4,No Date Provided,Valencia Park Apartments,Yes
8515689b-3ad3-4b00-99a9-3a3bce7e04f9,Academy at Waterford Lakes has 45 reviews with an average score of 2.5,2.5,No Date Provided,Academy at Waterford Lakes,Yes
